state,district,bio_total_sum,bio_total_mean,bio_total_std,bio_total_max,bio_total_min,demo_total_sum,demo_total_mean,demo_total_std,demo_total_max,demo_total_min,total_auth_sum,total_auth_mean,total_auth_std,total_auth_max,total_auth_min,bio_youth_sum,bio_youth_mean,bio_adult_sum,bio_adult_mean,demo_youth_sum,demo_youth_mean,demo_adult_sum,demo_adult_mean,num_pincodes,active_days,bio_demo_ratio,youth_adult_ratio,volume_per_pincode,daily_avg_volume,volatility_index,anomaly_label,anomaly_score,is_anomaly,anomaly_severity
Darbhanga,Near University Thana,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1,1,0.0,0.0,2.0,2.0,0.0,1,0.13330338599207114,0,10.37
Delhi,Central Delhi,67531.0,62.0119375573921,258.57373017815684,2938.0,0.0,49798.0,45.72819100091827,267.19240758227147,3600.0,0.0,117329.0,107.74012855831037,493.35259086389317,6538.0,1.0,29750.0,27.318640955004593,37781.0,34.69329660238751,4504.0,4.135904499540863,45294.0,41.59228650137741,11,95,1.3561,0.4123,10666.27,1235.04,4.537,1,0.08261253601624463,0,23.83
Delhi,East Delhi,178448.0,169.9504761904762,631.0953703425798,5974.0,0.0,188577.0,179.59714285714287,777.1190364098971,8218.0,0.0,367025.0,349.54761904761904,1379.1471495021945,13285.0,1.0,78400.0,74.66666666666667,100048.0,95.28380952380952,25103.0,23.907619047619047,163474.0,155.68952380952382,10,95,0.9463,0.3928,36702.5,3863.42,3.9343,-1,-0.14238493199622637,1,83.54
Delhi,Najafgarh,912.0,8.685714285714285,32.313165418148984,219.0,0.0,207.0,1.9714285714285715,1.7729654800380614,6.0,0.0,1119.0,10.657142857142857,32.04498897926662,219.0,1.0,56.0,0.5333333333333333,856.0,8.152380952380952,9.0,0.08571428571428572,198.0,1.8857142857142857,1,83,4.3846,0.0616,1119.0,13.48,2.749,1,0.10401707799399107,0,18.14
Delhi,New Delhi,5633.0,14.823684210526316,55.822872598284334,419.0,0.0,4158.0,10.942105263157895,46.714388643908364,511.0,0.0,9791.0,25.76578947368421,92.61923293464201,851.0,0.0,3124.0,8.221052631578948,2509.0,6.602631578947369,553.0,1.4552631578947368,3605.0,9.486842105263158,4,94,1.3544,0.6013,2447.75,104.16,3.4604,1,0.15108608394758716,0,5.65
Delhi,North Delhi,86537.0,182.18315789473684,561.9629533138105,3729.0,0.0,87947.0,185.15157894736842,714.8893619016575,6207.0,0.0,174484.0,367.33473684210526,1240.4858257623857,9936.0,1.0,36301.0,76.42315789473685,50236.0,105.76,9433.0,19.858947368421052,78514.0,165.29263157894738,4,95,0.984,0.3552,43621.0,1836.67,3.3678,-1,-0.15027310965481366,1,85.63
Delhi,North East,49121.0,144.4735294117647,543.9194119820226,5790.0,0.0,12080.0,35.529411764705884,159.08416638293477,2931.0,0.0,61201.0,180.00294117647059,591.8351664932633,5790.0,1.0,2552.0,7.5058823529411764,46569.0,136.96764705882353,375.0,1.1029411764705883,11705.0,34.4264705882353,3,94,4.066,0.0502,20400.33,651.07,3.2698,-1,-0.05343174152517827,1,59.93
Delhi,North East Delhi,196085.0,370.6710775047259,1295.6545166260844,11987.0,0.0,143197.0,270.6937618147448,1235.977819862505,12358.0,0.0,339282.0,641.3648393194707,2449.999077993801,24345.0,1.0,106088.0,200.5444234404537,89997.0,170.1266540642722,25632.0,48.45368620037807,117565.0,222.24007561436673,5,95,1.3693,0.6346,67856.4,3571.39,3.814,-1,-0.20439951871191597,1,100.0
Delhi,North West Delhi,426301.0,202.61454372623575,800.6316468570941,12805.0,0.0,319021.0,151.6259505703422,697.9174062558355,13071.0,0.0,745322.0,354.24049429657794,1436.3025744124566,25876.0,0.0,174509.0,82.94153992395437,251792.0,119.67300380228137,40292.0,19.15019011406844,278729.0,132.47576045627378,18,95,1.3363,0.4049,41406.78,7845.49,4.0432,-1,-0.19723946795931935,1,98.1
Delhi,Shahdara,9953.0,19.515686274509804,75.31804698340568,626.0,0.0,28826.0,56.52156862745098,252.55700308827207,2497.0,0.0,38779.0,76.03725490196078,312.23074149967965,3123.0,0.0,3303.0,6.476470588235294,6650.0,13.03921568627451,4703.0,9.22156862745098,24123.0,47.3,5,95,0.3453,0.2602,7755.8,408.2,4.053,1,0.06833977719166856,0,27.61
Delhi,South Delhi,292079.0,120.7936311000827,692.6830101820863,13381.0,0.0,217473.0,89.93920595533498,538.6172699929535,9971.0,0.0,509552.0,210.7328370554177,1198.9316426491723,23352.0,0.0,126240.0,52.20843672456576,165839.0,68.58519437551696,20613.0,8.524813895781637,196860.0,81.41439205955335,20,95,1.3431,0.4049,25477.6,5363.71,5.6625,-1,-0.1373825179826217,1,82.21
Delhi,South East Delhi,616.0,5.6,19.163325064375847,119.0,0.0,1169.0,10.627272727272727,8.05925200948949,27.0,0.0,1785.0,16.227272727272727,18.59350734610135,119.0,1.0,254.0,2.309090909090909,362.0,3.290909090909091,124.0,1.1272727272727272,1045.0,9.5,1,88,0.5265,0.2685,1785.0,20.28,1.0793,1,0.11728279541444886,0,14.62
Delhi,South West Delhi,186887.0,62.92491582491583,326.2657473754857,5694.0,0.0,172390.0,58.043771043771045,339.6162250241959,5455.0,0.0,359277.0,120.96868686868687,649.4630199196414,10873.0,1.0,87403.0,29.428619528619528,99484.0,33.49629629629629,20184.0,6.795959595959596,152206.0,51.24781144781145,27,95,1.0841,0.4275,13306.56,3781.86,5.3248,1,0.025815308289307004,0,38.9
Delhi,West Delhi,227198.0,176.8077821011673,877.016328134648,12204.0,0.0,236007.0,183.66303501945526,1097.451070125426,16094.0,0.0,463205.0,360.47081712062254,1917.5780662878185,28298.0,1.0,92966.0,72.34708171206226,134232.0,104.46070038910506,26093.0,20.305836575875485,209914.0,163.35719844357976,11,95,0.9627,0.346,42109.55,4875.84,5.3049,-1,-0.19493696856627774,1,97.49
Goa,Bardez,41.0,0.6833333333333333,0.650727537210172,2.0,0.0,31.0,0.5166666666666667,0.5963637459756624,2.0,0.0,72.0,1.2,0.4033755872716886,2.0,1.0,9.0,0.15,32.0,0.5333333333333333,2.0,0.03333333333333333,29.0,0.48333333333333334,9,39,1.2812,0.1774,8.0,1.85,0.1834,1,0.1544568632806489,0,4.76
Goa,Bicholim,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1,2,0.0,0.0,4.0,2.0,0.0,1,0.1313649894156239,0,10.89
Goa,North Goa,41869.0,9.01377825618945,30.697445226795562,509.0,0.0,19556.0,4.210118406889128,16.20674807373501,538.0,0.0,61425.0,13.223896663078579,40.21569521971265,967.0,1.0,20554.0,4.42497308934338,21315.0,4.588805166846071,1759.0,0.37868675995694295,17797.0,3.831431646932185,55,95,2.1409,0.5705,1116.82,646.58,2.8273,1,0.15623906951898253,0,4.28
Goa,South Goa,32963.0,9.261871312166338,37.94987943399578,736.0,0.0,16935.0,4.758359089631919,16.965810516457758,606.0,0.0,49898.0,14.020230401798258,46.34316283794579,1127.0,1.0,17356.0,4.876650744591177,15607.0,4.385220567575161,1618.0,0.4546220848552964,15317.0,4.303737004776623,43,95,1.9463,0.6135,1160.42,525.24,3.0854,1,0.16336769109232158,0,2.39
Goa,Tiswadi,2.0,0.3333333333333333,0.5163977794943222,1.0,0.0,4.0,0.6666666666666666,0.5163977794943222,1.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,4.0,0.6666666666666666,3,4,0.4,0.0,2.0,1.5,0.0,1,0.1377905177494193,0,9.18
Gujarat,Ahmadabad,17237.0,4.500522193211488,25.56049925595216,665.0,0.0,8115.0,2.118798955613577,2.5286525456928235,24.0,0.0,25352.0,6.619321148825065,25.65293077221827,665.0,1.0,1047.0,0.2733681462140992,16190.0,4.227154046997389,328.0,0.08563968668407311,7787.0,2.033159268929504,75,95,2.1238,0.0573,338.03,266.86,3.3668,1,0.10880268347336397,0,16.87
Gujarat,Ahmedabad,466301.0,51.553454947484795,208.5301436480526,3174.0,0.0,276385.0,30.55666113875069,155.13887367476204,3240.0,0.0,742686.0,82.1101160862355,324.98452627477803,5492.0,1.0,190777.0,21.09198452183527,275524.0,30.46147042564953,32775.0,3.6235489220563846,243610.0,26.933112216694305,89,95,1.6871,0.4306,8344.79,7817.75,3.9103,-1,-0.004605804206675446,1,46.97
Gujarat,Amreli,74997.0,20.00453454254468,78.27224286368465,1068.0,0.0,28836.0,7.6916511069618565,31.205517107398485,813.0,0.0,103833.0,27.696185649506535,93.504194592924,1530.0,1.0,37077.0,9.889837289943985,37920.0,10.114697252600694,2671.0,0.7124566551080288,26165.0,6.979194451853828,40,95,2.6007,0.6202,2595.82,1092.98,3.2584,1,0.1635539542708661,0,2.34
Gujarat,Anand,123510.0,19.25331254871395,75.48002642014727,1386.0,0.0,40482.0,6.310522213561964,29.818658447428486,1405.0,0.0,163992.0,25.563834762275917,90.38412777376632,2534.0,0.0,55377.0,8.632424006235386,68133.0,10.620888542478566,3676.0,0.5730319563522993,36806.0,5.737490257209664,66,95,3.0509,0.5627,2484.73,1726.23,3.4025,1,0.13678618756496552,0,9.45
Gujarat,Arvalli,32144.0,16.063968015992003,60.50258594512284,1001.0,0.0,8491.0,4.2433783108445775,13.40250862269109,339.0,0.0,40635.0,20.307346326836583,64.88106034124674,1001.0,1.0,20620.0,10.304847576211895,11524.0,5.75912043978011,1878.0,0.9385307346326837,6613.0,3.304847576211894,21,94,3.7852,1.2404,1935.0,432.29,3.045,1,0.1061729402834079,0,17.57
Gujarat,Banas Kantha,631.0,1.7527777777777778,6.052002413212724,111.0,0.0,483.0,1.3416666666666666,1.534174308153882,6.0,0.0,1114.0,3.0944444444444446,6.246734832640841,111.0,1.0,65.0,0.18055555555555555,566.0,1.5722222222222222,33.0,0.09166666666666666,450.0,1.25,27,85,1.3037,0.0964,41.26,13.11,1.5257,1,0.14721485512819737,0,6.68
Gujarat,Banaskantha,170890.0,55.39384116693679,201.92598784323508,4055.0,0.0,77848.0,25.234359805510536,110.93634840524757,2307.0,0.0,248738.0,80.62820097244733,275.7953658689677,5046.0,1.0,83852.0,27.180551053484603,87038.0,28.21329011345219,10093.0,3.2716369529983793,67755.0,21.962722852512155,28,95,2.1951,0.6069,8883.5,2618.29,3.3787,1,0.13489674368172733,0,9.95
Gujarat,Bharuch,89563.0,21.014312529328954,96.97967827026082,1934.0,0.0,51498.0,12.0830595964336,79.84021034076225,1858.0,0.0,141061.0,33.097372125762554,162.75878647448238,3792.0,0.0,44855.0,10.524401689347725,44708.0,10.48991083998123,7214.0,1.6926325668700142,44284.0,10.390427029563584,46,95,1.7391,0.5851,3066.54,1484.85,4.7734,1,0.12771124360545866,0,11.86
Gujarat,Bhavnagar,152222.0,32.073746312684364,134.6502930173206,2432.0,0.0,59711.0,12.58133164770333,58.655219680618934,2006.0,0.0,211933.0,44.65507796038769,168.51690910372042,4304.0,1.0,70832.0,14.92456805731142,81390.0,17.149178255372945,6748.0,1.4218289085545723,52963.0,11.159502739148756,45,95,2.5493,0.5774,4709.62,2230.87,3.6911,1,0.1355582248765012,0,9.77
Gujarat,Botad,17984.0,13.791411042944786,62.04225322155157,1085.0,0.0,7800.0,5.9815950920245395,28.87418865952996,788.0,0.0,25784.0,19.773006134969325,78.12643397212157,1524.0,0.0,11433.0,8.767638036809815,6551.0,5.023773006134969,1503.0,1.1526073619631902,6297.0,4.82898773006135,17,94,2.3053,1.0068,1516.71,274.3,3.761,1,0.13037517188032177,0,11.15
Gujarat,Chhotaudepur,36878.0,23.04875,96.42688402833853,1526.0,0.0,10011.0,6.256875,23.22052725043067,457.0,0.0,46889.0,29.305625,104.95209768086619,1526.0,1.0,20147.0,12.591875,16731.0,10.456875,1926.0,1.20375,8085.0,5.053125,18,95,3.6834,0.8894,2604.94,493.57,3.4631,1,0.1362706949930721,0,9.58
Gujarat,Dahod,130709.0,76.66217008797653,271.27629079006994,3282.0,0.0,37008.0,21.705571847507333,84.31619519954,1557.0,0.0,167717.0,98.36774193548388,317.37672778433017,4083.0,1.0,67262.0,39.44985337243402,63447.0,37.21231671554252,4967.0,2.9131964809384163,32041.0,18.792375366568915,17,94,3.5318,0.7564,9865.71,1784.22,3.194,1,0.10278704744475847,0,18.47
Gujarat,Devbhumi Dwarka,27399.0,17.38515228426396,64.9242646085492,736.0,0.0,6792.0,4.309644670050761,16.079226337721988,311.0,0.0,34191.0,21.69479695431472,71.52558959255019,838.0,1.0,19308.0,12.251269035532994,8091.0,5.133883248730965,866.0,0.549492385786802,5926.0,3.760152284263959,21,94,4.0334,1.4391,1628.14,363.73,3.1516,1,0.07917827400497629,0,24.74
Gujarat,Dohad,16881.0,13.408260524225575,61.29360751992393,938.0,0.0,5470.0,4.344718030182685,18.07549950438407,550.0,0.0,22351.0,17.752978554408262,70.06093291847696,1346.0,1.0,2308.0,1.8332009531374107,14573.0,11.575059571088165,345.0,0.27402700555996823,5125.0,4.070691024622716,15,94,3.0855,0.1347,1490.07,237.78,3.736,1,0.13443381058629322,0,10.07
Gujarat,Gandhinagar,90473.0,21.551453072891853,112.57698648331731,2254.0,0.0,65872.0,15.69128156264888,129.5651750909778,2791.0,0.0,156345.0,37.242734635540735,228.24972511559795,5045.0,1.0,39936.0,9.513101476893759,50537.0,12.038351595998094,7047.0,1.6786565030967127,58825.0,14.012625059552168,56,95,1.3734,0.4296,2791.88,1645.74,5.9684,1,0.06940721295319024,0,27.33
Gujarat,Gir Somnath,40141.0,23.043053960964407,82.94768969134049,1185.0,0.0,12649.0,7.2611940298507465,27.46037986290536,627.0,0.0,52790.0,30.304247990815156,96.66011542599706,1257.0,1.0,26189.0,15.033869115958668,13952.0,8.009184845005741,2404.0,1.3800229621125144,10245.0,5.881171067738232,19,95,3.1732,1.1816,2778.42,555.68,3.0878,1,0.1146112871462025,0,15.33
Gujarat,Jamnagar,87613.0,17.775005072022722,72.54825068238958,1403.0,0.0,47645.0,9.666260904848853,53.44031140395994,2113.0,0.0,135258.0,27.441265976871577,107.82598306100559,3516.0,1.0,44198.0,8.966930411848246,43415.0,8.808074660174478,4353.0,0.8831405964698722,43292.0,8.783120308378981,53,95,1.8388,0.5599,2552.04,1423.77,3.7912,1,0.14377360955627316,0,7.59
Gujarat,Junagadh,112752.0,21.22590361445783,87.35063526178212,2077.0,0.0,39409.0,7.418862951807229,30.935240178562253,1308.0,0.0,152161.0,28.64476656626506,102.89048190259261,2986.0,0.0,37424.0,7.045180722891566,75328.0,14.180722891566266,3993.0,0.7516942771084337,35416.0,6.667168674698795,56,95,2.861,0.374,2717.16,1601.69,3.4708,1,0.13988851207519903,0,8.62
Gujarat,Kachchh,141894.0,25.22111624600071,124.32953268999991,2542.0,0.0,69020.0,12.268041237113403,87.52480364007504,2789.0,0.0,210914.0,37.48915748311411,193.06495295676223,5331.0,0.0,77011.0,13.688410949164593,64883.0,11.532705296836118,7973.0,1.417170280838962,61047.0,10.85087095627444,56,95,2.0558,0.6748,3766.32,2220.15,5.0161,1,0.09512051129004612,0,20.51
Gujarat,Kheda,129367.0,23.184050179211468,94.243168805739,1479.0,0.0,55156.0,9.884587813620072,49.57692973289905,1494.0,0.0,184523.0,33.06863799283154,124.8842236456829,2973.0,0.0,54557.0,9.777240143369175,74810.0,13.406810035842295,6274.0,1.1243727598566309,48882.0,8.76021505376344,55,95,2.3454,0.4918,3354.96,1942.35,3.6657,1,0.14309338452284825,0,7.77
Gujarat,Mahesana,113614.0,23.059468236249238,104.94482007714609,2030.0,0.0,52146.0,10.583722346255328,62.379187684172855,1679.0,0.0,165760.0,33.643190582504566,148.3925254233216,3047.0,0.0,48772.0,9.89892429470266,64842.0,13.16054394154658,6714.0,1.3626953521412624,45432.0,9.221026994114066,56,95,2.1787,0.5032,2960.0,1744.84,4.2835,1,0.13382657530264502,0,10.23
Gujarat,Mahisagar,33703.0,20.40133171912833,70.41895443840096,1081.0,0.0,7993.0,4.838377723970944,16.170537379297325,331.0,0.0,41696.0,25.239709443099272,77.67205389212403,1081.0,0.0,19685.0,11.915859564164649,14018.0,8.48547215496368,983.0,0.5950363196125908,7010.0,4.243341404358354,18,94,4.216,0.9828,2316.44,443.57,2.9601,1,0.11994201061525622,0,13.92
Gujarat,Morbi,38052.0,35.103321033210335,152.38950079328308,1552.0,0.0,20422.0,18.839483394833948,110.43166402489886,1440.0,0.0,58474.0,53.94280442804428,240.20616424740442,2811.0,1.0,25518.0,23.54059040590406,12534.0,11.562730627306273,3136.0,2.892988929889299,17286.0,15.94649446494465,14,95,1.8632,0.9609,4176.71,615.52,4.3719,1,0.10254584231440028,0,18.53
Gujarat,Narmada,43959.0,32.87883320867614,129.3119064121899,1502.0,0.0,15085.0,11.282722513089006,60.81587955259728,995.0,0.0,59044.0,44.16155572176515,171.2545928051545,2435.0,1.0,17028.0,12.735976065818997,26931.0,20.142857142857142,2774.0,2.074794315632012,12311.0,9.207928197456994,21,95,2.9139,0.5046,2811.62,621.52,3.792,1,0.1509846468341693,0,5.68
Gujarat,Navsari,51278.0,13.188786008230453,57.49474183420984,1134.0,0.0,30636.0,7.87962962962963,43.80032712439988,1385.0,0.0,81914.0,21.06841563786008,86.45938684024695,2160.0,0.0,27107.0,6.971965020576132,24171.0,6.216820987654321,5206.0,1.338991769547325,25430.0,6.540637860082304,41,95,1.6737,0.6514,1997.9,862.25,3.9178,1,0.15479239148192792,0,4.67
Gujarat,Panch Mahals,375.0,0.9973404255319149,1.3155453524938174,8.0,0.0,435.0,1.1569148936170213,1.3463451972176088,8.0,0.0,810.0,2.154255319148936,2.13981506458813,14.0,0.0,23.0,0.061170212765957445,352.0,0.9361702127659575,17.0,0.04521276595744681,418.0,1.1117021276595744,23,84,0.8601,0.0519,35.22,9.64,0.6784,1,0.1410688191436108,0,8.31
Gujarat,Panchmahals,115537.0,36.666772453189466,141.73670662011367,2908.0,0.0,34251.0,10.869882576959695,37.08988075685382,1324.0,0.0,149788.0,47.536655030149156,159.14192479485297,3056.0,0.0,43142.0,13.691526499523961,72395.0,22.975245953665503,3377.0,1.071723262456363,30874.0,9.798159314503332,29,95,3.3731,0.4505,5165.1,1576.72,3.2788,1,0.1387493065514102,0,8.93
Gujarat,Patan,80146.0,34.03227176220807,140.56905157752362,2137.0,0.0,31325.0,13.301486199575372,49.41345834992254,1133.0,0.0,111471.0,47.33375796178344,162.68292973486987,2561.0,1.0,37893.0,16.090445859872613,42253.0,17.941825902335456,3263.0,1.3855626326963906,28062.0,11.91592356687898,23,95,2.5584,0.5853,4846.57,1173.38,3.3658,1,0.16038797323042053,0,3.18
Gujarat,Porbandar,33474.0,21.58220502901354,101.39110881951557,1827.0,0.0,15548.0,10.024500322372663,34.25828902745833,539.0,0.0,49022.0,31.606705351386204,113.72620230401212,1827.0,1.0,15326.0,9.881366860090264,18148.0,11.700838168923275,1932.0,1.2456479690522244,13616.0,8.778852353320438,16,95,2.1528,0.5433,3063.88,516.02,3.4878,1,0.16900481803627077,0,0.9
Gujarat,Rajkot,200793.0,36.62101039576874,183.8334859047081,3249.0,0.0,141619.0,25.828743388655845,167.5512141833763,3133.0,0.0,342412.0,62.44975378442459,327.16051466285404,6271.0,0.0,95277.0,17.376801021338682,105516.0,19.244209374430056,10497.0,1.91446288528178,131122.0,23.914280503374066,58,95,1.4178,0.447,5903.66,3604.34,5.1562,1,0.07646907815396375,0,25.46
Gujarat,Sabar Kantha,675.0,1.1421319796954315,1.6773975574092985,16.0,0.0,679.0,1.1489001692047378,1.20373485530715,8.0,0.0,1354.0,2.291032148900169,2.149474697510041,19.0,0.0,60.0,0.10152284263959391,615.0,1.0406091370558375,43.0,0.0727580372250423,636.0,1.0761421319796953,35,83,0.9926,0.0823,38.69,16.31,0.6531,1,0.13951127716181966,0,8.72
Gujarat,Sabarkantha,99900.0,21.005046257359126,79.61839569798212,1487.0,0.0,45729.0,9.615012615643398,35.30076893947257,1206.0,0.0,145629.0,30.620058873002524,97.96564608100142,2117.0,0.0,40531.0,8.522077375946173,59369.0,12.482968881412953,5772.0,1.2136248948696384,39957.0,8.401387720773759,46,95,2.1846,0.4662,3165.85,1532.94,3.0982,1,0.1633944860910948,0,2.39
Gujarat,Surat,343280.0,41.38396624472574,240.81700522539552,5038.0,0.0,366587.0,44.193731163351416,327.33782740806623,7099.0,0.0,709867.0,85.57769740807716,546.8486707794971,12137.0,0.0,169445.0,20.427365883062084,173835.0,20.956600361663654,35980.0,4.337552742616034,330607.0,39.85617842073538,94,95,0.9364,0.4072,7551.78,7472.28,6.3163,-1,-0.0965154322148285,1,71.37
Gujarat,Surendra Nagar,104980.0,29.104518990851123,129.98245070797918,2273.0,0.0,40280.0,11.167174937621292,53.65092849135647,1339.0,0.0,145260.0,40.271693928472416,165.95772883260437,3612.0,1.0,48900.0,13.55697255336845,56080.0,15.547546437482673,3768.0,1.0446354311061825,36512.0,10.122539506515109,38,94,2.6062,0.5688,3822.63,1545.32,4.0211,1,0.14912951226918497,0,6.17
Gujarat,Surendranagar,593.0,0.9280125195618153,1.1451742662828635,7.0,0.0,930.0,1.4553990610328638,1.493181405726257,12.0,0.0,1523.0,2.383411580594679,1.8514859586561243,16.0,1.0,53.0,0.08294209702660407,540.0,0.8450704225352113,19.0,0.0297339593114241,911.0,1.4256651017214397,27,85,0.6369,0.0496,56.41,17.92,0.5472,1,0.13208069051928162,0,10.7
Gujarat,Tapi,43638.0,19.53357206803939,70.78158751579473,809.0,0.0,12689.0,5.679946284691137,26.078390915169333,691.0,0.0,56327.0,25.213518352730528,83.6699933043786,1254.0,0.0,18366.0,8.221128021486123,25272.0,11.312444046553267,2746.0,1.2291853178155774,9943.0,4.45076096687556,25,95,3.4388,0.5995,2253.08,592.92,3.1919,1,0.1571584145654441,0,4.04
Gujarat,The Dangs,31423.0,57.65688073394495,244.45207651913498,2404.0,0.0,6865.0,12.596330275229358,53.304259718669975,655.0,0.0,38288.0,70.25321100917431,280.0227572713585,2929.0,1.0,14433.0,26.48256880733945,16990.0,31.174311926605505,1538.0,2.8220183486238533,5327.0,9.774311926605504,5,95,4.5766,0.7156,7657.6,403.03,3.93,1,0.08017959859594587,0,24.47
Gujarat,Vadodara,222309.0,27.143956043956045,108.60446331156734,2730.0,0.0,104624.0,12.774603174603175,57.09742978157194,2607.0,0.0,326933.0,39.91855921855922,143.94523145688683,5337.0,0.0,80554.0,9.835653235653236,141755.0,17.30830280830281,11459.0,1.399145299145299,93165.0,11.375457875457876,82,95,2.1248,0.3917,3986.99,3441.4,3.5178,1,0.09067891891413832,0,21.68
Gujarat,Valsad,96917.0,26.55987941901891,124.10870523238529,2067.0,0.0,49867.0,13.665935872841874,79.98567541680794,1716.0,0.0,146784.0,40.22581529186078,186.4994928560959,3487.0,0.0,45654.0,12.511372978898327,51263.0,14.048506440120581,8985.0,2.462318443409153,40882.0,11.203617429432722,37,95,1.9435,0.593,3967.14,1545.09,4.5239,1,0.13625842160561724,0,9.59
Haryana,Akhera,1.0,1.0,,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1.0,1.0,,1,0.12291096881748864,0,13.13
Haryana,Ambala,84241.0,39.036607970342914,193.4390205282895,3476.0,0.0,34290.0,15.889712696941613,83.65653712538979,1433.0,0.0,118531.0,54.92632066728452,259.9487818074618,4245.0,0.0,30735.0,14.242354031510658,53506.0,24.794253938832252,4068.0,1.8850787766450416,30222.0,14.004633920296572,31,95,2.4567,0.4157,3823.58,1247.69,4.6481,1,0.1197435980358692,0,13.97
Haryana,Bhiwani,112277.0,38.267552828902524,157.6128746801049,3476.0,0.0,35540.0,12.113156100886162,52.6474499193656,1363.0,0.0,147817.0,50.38070892978868,196.81466283371833,4234.0,1.0,44817.0,15.275051124744376,67460.0,22.992501704158148,4111.0,1.4011588275391957,31429.0,10.711997273346967,27,95,3.1591,0.4948,5474.7,1555.97,3.8305,1,0.14144851983744106,0,8.21
