state,district,total_auth_sum,is_anomaly,anomaly_severity,QDI,qdi_status,needs_audit,bio_ratio,demo_ratio,DLI,load_status,recommendation,load_ratio,surge_score,surge_level,priority_score,priority_level
Rajasthan,Karauli,153099.0,0,5.47,-1.11,Good,0,0.6111,0.3889,27.65,Optimal,Optimal: Maintain current allocation,0.002,60.06,Elevated,14.3,Low
Rajasthan,Khairthal-Tijara,1095.0,0,11.57,58.18,Critical,1,0.0182,0.9808,19.36,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,50.66,Elevated,28.33,Medium
Rajasthan,Kota,206247.0,0,7.66,6.1,Watch,0,0.539,0.461,24.59,Optimal,Optimal: Maintain current allocation,0.002,66.23,Elevated,15.83,Medium
Rajasthan,Kotputli-Behror,538.0,0,11.16,58.33,Critical,1,0.0167,0.9814,13.11,Under-utilized,Consider: Reallocate resources to high-load areas,0.0,50.27,Elevated,26.46,Medium
Rajasthan,Nagaur,341140.0,0,13.52,-8.99,Good,0,0.6899,0.3101,38.2,Optimal,Optimal: Maintain current allocation,0.001,132.25,Critical,21.46,Medium
Rajasthan,Pali,249837.0,0,13.31,-12.84,Good,0,0.7284,0.2716,38.71,Optimal,Optimal: Maintain current allocation,0.001,109.88,Critical,21.61,Medium
Rajasthan,Phalodi,206.0,0,7.8,59.03,Critical,1,0.0097,0.9855,17.31,Under-utilized,Consider: Reallocate resources to high-load areas,0.0,49.96,Elevated,27.9,Medium
Rajasthan,Pratapgarh,117163.0,0,8.27,2.26,Watch,0,0.5774,0.4226,33.22,Optimal,Optimal: Maintain current allocation,0.004,34.48,Normal,14.09,Low
Rajasthan,Rajsamand,118974.0,0,5.44,0.58,Watch,0,0.5942,0.4058,34.0,Optimal,Optimal: Maintain current allocation,0.001,61.4,Elevated,16.51,Medium
Rajasthan,Salumbar,214.0,0,8.32,59.53,Critical,1,0.0047,0.9907,8.04,Under-utilized,Consider: Reallocate resources to high-load areas,0.0,39.29,Normal,24.2,Medium
Rajasthan,Sawai Madhopur,142233.0,0,4.55,-7.43,Good,0,0.6743,0.3257,33.17,Optimal,Optimal: Maintain current allocation,0.002,58.92,Elevated,15.84,Medium
Rajasthan,Sikar,265524.0,0,10.91,-9.8,Good,0,0.698,0.302,30.94,Optimal,Optimal: Maintain current allocation,0.001,77.64,Elevated,17.05,Medium
Rajasthan,Sirohi,124142.0,0,6.39,-5.92,Good,0,0.6592,0.3408,37.92,Optimal,Optimal: Maintain current allocation,0.003,44.13,Normal,15.79,Medium
Rajasthan,Tonk,152190.0,0,10.69,-2.01,Good,0,0.6201,0.3798,31.28,Optimal,Optimal: Maintain current allocation,0.005,60.84,Elevated,15.47,Medium
Rajasthan,Udaipur,335589.0,0,13.86,-1.09,Good,0,0.6109,0.3891,32.15,Optimal,Optimal: Maintain current allocation,0.002,92.34,Elevated,18.88,Medium
Sikkim,East,12023.0,0,2.64,9.42,Watch,0,0.5058,0.4941,23.53,Optimal,Optimal: Maintain current allocation,0.001,26.2,Normal,12.5,Low
Sikkim,East Sikkim,8156.0,0,5.82,3.84,Watch,0,0.5616,0.4383,21.28,Optimal,Optimal: Maintain current allocation,0.001,25.18,Normal,10.05,Low
Sikkim,Mangan,67.0,0,9.38,60.0,Critical,1,0.0,0.9853,7.39,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,16.59,Normal,21.88,Medium
Sikkim,Namchi,287.0,0,10.35,58.26,Critical,1,0.0174,0.9792,11.47,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,11.82,Normal,22.1,Medium
Sikkim,North,804.0,0,7.76,16.52,Watch,0,0.4348,0.564,20.41,Optimal,Optimal: Maintain current allocation,0.001,49.9,Elevated,16.07,Medium
Sikkim,North Sikkim,1482.0,0,19.55,-8.31,Good,0,0.6831,0.3163,23.23,Optimal,Optimal: Maintain current allocation,0.001,34.05,Normal,10.37,Low
Sikkim,South,7263.0,0,8.43,12.42,Watch,0,0.4758,0.5241,25.48,Optimal,Optimal: Maintain current allocation,0.001,45.85,Normal,15.96,Medium
Sikkim,South Sikkim,3664.0,0,7.24,0.57,Watch,0,0.5943,0.4055,24.16,Optimal,Optimal: Maintain current allocation,0.001,50.52,Elevated,12.47,Low
Sikkim,West,6352.0,0,3.16,1.56,Watch,0,0.5844,0.4154,25.1,Optimal,Optimal: Maintain current allocation,0.005,41.8,Normal,12.18,Low
Sikkim,West Sikkim,5516.0,0,9.47,-2.43,Good,0,0.6243,0.3756,21.93,Optimal,Optimal: Maintain current allocation,0.003,50.44,Elevated,11.62,Low
Tamil Nadu,Ariyalur,110644.0,0,9.29,-18.25,Good,0,0.7825,0.2175,27.31,Optimal,Optimal: Maintain current allocation,0.001,57.03,Elevated,13.9,Low
Tamil Nadu,Chengalpattu,29199.0,0,7.0,36.1,Concern,1,0.239,0.7609,33.03,Optimal,Optimal: Maintain current allocation,0.0,60.05,Elevated,26.74,Medium
Tamil Nadu,Chennai,418850.0,0,24.32,-3.22,Good,0,0.6322,0.3678,32.53,Optimal,Optimal: Maintain current allocation,0.001,102.22,Critical,19.76,Medium
Tamil Nadu,Coimbatore,368271.0,0,30.92,-6.7,Good,0,0.667,0.3329,28.29,Optimal,Optimal: Maintain current allocation,0.0,89.79,Elevated,17.47,Medium
Tamil Nadu,Cuddalore,275394.0,0,15.39,-9.19,Good,0,0.6919,0.3081,26.5,Optimal,Optimal: Maintain current allocation,0.001,89.97,Elevated,16.95,Medium
Tamil Nadu,Dharmapuri,163667.0,0,19.86,-13.49,Good,0,0.7349,0.2651,28.33,Optimal,Optimal: Maintain current allocation,0.001,65.12,Elevated,15.01,Medium
Tamil Nadu,Dindigul,270171.0,0,15.02,-17.9,Good,0,0.779,0.221,26.5,Optimal,Optimal: Maintain current allocation,0.001,62.15,Elevated,14.16,Low
Tamil Nadu,Erode,241221.0,0,11.16,-10.55,Good,0,0.7055,0.2945,24.73,Optimal,Optimal: Maintain current allocation,0.001,67.65,Elevated,14.18,Low
Tamil Nadu,Kallakurichi,16473.0,0,7.51,27.29,Concern,1,0.3271,0.6729,21.6,Optimal,Optimal: Maintain current allocation,0.0,46.08,Normal,19.27,Medium
Tamil Nadu,Kancheepuram,417659.0,0,27.27,-5.15,Good,0,0.6515,0.3485,31.38,Optimal,Optimal: Maintain current allocation,0.0,91.29,Elevated,18.54,Medium
Tamil Nadu,Kanchipuram,17.0,0,6.63,10.0,Watch,0,0.5,0.4444,0.0,Optimal,Consider: Reallocate resources to high-load areas,0.0,-5.73,Low,3.0,Low
Tamil Nadu,Kanniyakumari,118533.0,0,7.51,-6.31,Good,0,0.6631,0.3369,24.21,Optimal,Optimal: Maintain current allocation,0.0,46.15,Normal,11.88,Low
Tamil Nadu,Kanyakumari,55666.0,0,20.11,-1.6,Good,0,0.616,0.384,21.42,Optimal,Optimal: Maintain current allocation,0.0,39.52,Normal,10.38,Low
Tamil Nadu,Karur,93580.0,0,1.39,-9.6,Good,0,0.696,0.304,25.45,Optimal,Optimal: Maintain current allocation,0.001,38.4,Normal,11.48,Low
Tamil Nadu,Krishnagiri,203011.0,0,11.93,-8.76,Good,0,0.6876,0.3124,30.91,Optimal,Optimal: Maintain current allocation,0.001,57.71,Elevated,15.04,Medium
Tamil Nadu,Madurai,359734.0,0,14.28,-9.67,Good,0,0.6967,0.3033,29.08,Optimal,Optimal: Maintain current allocation,0.001,76.24,Elevated,16.35,Medium
Tamil Nadu,Mayiladuthurai,8701.0,0,16.07,2.83,Watch,0,0.5717,0.4282,21.03,Optimal,Optimal: Maintain current allocation,0.0,34.39,Normal,10.6,Low
Tamil Nadu,Nagapattinam,128650.0,0,15.33,-9.0,Good,0,0.69,0.31,27.69,Optimal,Optimal: Maintain current allocation,0.0,54.22,Elevated,13.73,Low
Tamil Nadu,Namakkal,186109.0,0,8.24,-14.19,Good,0,0.7419,0.2581,27.31,Optimal,Optimal: Maintain current allocation,0.001,59.08,Elevated,14.1,Low
Tamil Nadu,Perambalur,79895.0,0,7.39,-19.42,Good,0,0.7942,0.2058,31.33,Optimal,Optimal: Maintain current allocation,0.001,61.21,Elevated,15.52,Medium
Tamil Nadu,Pudukkottai,200997.0,0,7.32,-12.99,Good,0,0.7299,0.2701,31.48,Optimal,Optimal: Maintain current allocation,0.001,87.25,Elevated,18.17,Medium
Tamil Nadu,Ramanathapuram,151988.0,0,5.96,-13.85,Good,0,0.7385,0.2615,32.85,Optimal,Optimal: Maintain current allocation,0.0,56.83,Elevated,15.54,Medium
Tamil Nadu,Ranipet,2102.0,0,9.63,27.09,Concern,1,0.3291,0.6705,17.07,Under-utilized,Consider: Reallocate resources to high-load areas,0.0,50.64,Elevated,18.31,Medium
Tamil Nadu,Salem,384805.0,0,24.01,-11.33,Good,0,0.7133,0.2867,25.17,Optimal,Optimal: Maintain current allocation,0.0,100.8,Critical,17.55,Medium
Tamil Nadu,Sivaganga,141421.0,0,12.7,-14.7,Good,0,0.747,0.253,35.34,Optimal,Optimal: Maintain current allocation,0.0,58.21,Elevated,16.42,Medium
Tamil Nadu,Tenkasi,22419.0,0,14.0,6.4,Watch,0,0.536,0.4639,22.62,Optimal,Optimal: Maintain current allocation,0.0,42.47,Normal,12.95,Low
Tamil Nadu,Thanjavur,274124.0,0,20.45,-10.88,Good,0,0.7088,0.2912,28.77,Optimal,Optimal: Maintain current allocation,0.0,88.26,Elevated,17.46,Medium
Tamil Nadu,The Nilgiris,65890.0,0,6.76,-15.87,Good,0,0.7587,0.2413,33.99,Optimal,Optimal: Maintain current allocation,0.0,50.73,Elevated,15.27,Medium
Tamil Nadu,Theni,137304.0,0,2.68,-10.4,Good,0,0.704,0.296,31.6,Optimal,Optimal: Maintain current allocation,0.001,54.37,Elevated,14.92,Low
Tamil Nadu,Thiruvallur,5098.0,0,9.88,-2.48,Good,0,0.6248,0.375,17.76,Under-utilized,Consider: Reallocate resources to high-load areas,0.0,30.1,Normal,8.34,Low
Tamil Nadu,Thiruvarur,123238.0,0,9.41,-7.74,Good,0,0.6774,0.3226,26.1,Optimal,Optimal: Maintain current allocation,0.0,64.92,Elevated,14.32,Low
Tamil Nadu,Thoothukkudi,205420.0,0,25.48,-17.29,Good,0,0.7729,0.2271,40.23,Moderate,Monitor: Review weekly,0.0,66.56,Elevated,18.73,Medium
Tamil Nadu,Tiruchirappalli,297849.0,0,21.07,-14.17,Good,0,0.7417,0.2583,26.61,Optimal,Optimal: Maintain current allocation,0.0,80.87,Elevated,16.07,Medium
Tamil Nadu,Tirunelveli,327912.0,0,31.4,-14.93,Good,0,0.7493,0.2507,29.25,Optimal,Optimal: Maintain current allocation,0.0,92.9,Elevated,18.07,Medium
Tamil Nadu,Tirupathur,161.0,0,14.29,19.88,Watch,0,0.4012,0.5926,8.9,Under-utilized,Consider: Reallocate resources to high-load areas,0.002,24.2,Normal,11.05,Low
Tamil Nadu,Tirupattur,23516.0,0,10.04,0.88,Watch,0,0.5912,0.4088,24.96,Optimal,Optimal: Maintain current allocation,0.0,43.45,Normal,12.1,Low
Tamil Nadu,Tiruppur,259497.0,0,13.07,-5.99,Good,0,0.6599,0.34,33.28,Optimal,Optimal: Maintain current allocation,0.001,84.75,Elevated,18.46,Medium
Tamil Nadu,Tiruvallur,428966.0,0,24.09,-4.44,Good,0,0.6444,0.3556,30.67,Optimal,Optimal: Maintain current allocation,0.001,95.33,Critical,18.73,Medium
Tamil Nadu,Tiruvannamalai,224907.0,0,15.88,-10.15,Good,0,0.7015,0.2985,27.54,Optimal,Optimal: Maintain current allocation,0.0,65.61,Elevated,14.82,Low
Tamil Nadu,Tiruvarur,5.0,0,8.77,10.0,Watch,0,0.5,0.3333,0.14,Under-utilized,Consider: Reallocate resources to high-load areas,0.002,-0.37,Low,3.04,Low
Tamil Nadu,Tuticorin,10.0,0,6.7,5.45,Watch,0,0.5455,0.3636,0.07,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,-0.35,Low,1.66,Low
Tamil Nadu,Vellore,308131.0,0,24.1,-10.01,Good,0,0.7001,0.2999,30.0,Optimal,Optimal: Maintain current allocation,0.0,80.58,Elevated,17.06,Medium
Tamil Nadu,Villupuram,178623.0,0,41.39,-17.08,Good,0,0.7708,0.2292,26.85,Optimal,Optimal: Maintain current allocation,0.0,64.37,Elevated,14.49,Low
Tamil Nadu,Viluppuram,131385.0,0,18.19,-11.58,Good,0,0.7158,0.2842,21.72,Optimal,Optimal: Maintain current allocation,0.0,41.67,Normal,10.68,Low
Tamil Nadu,Virudhunagar,198575.0,0,8.83,-10.09,Good,0,0.7009,0.2991,34.89,Optimal,Optimal: Maintain current allocation,0.0,50.66,Elevated,15.53,Medium
Tamilnadu,Chennai,1.0,0,17.44,10.0,Watch,0,0.5,0.0,0.0,Optimal,Consider: Reallocate resources to high-load areas,0.002,-0.38,Low,3.0,Low
Telangana,Adilabad,140331.0,0,6.6,-6.06,Good,0,0.6606,0.3394,36.49,Optimal,Optimal: Maintain current allocation,0.001,46.18,Normal,15.57,Medium
Telangana,Bhadradri Kothagudem,59929.0,0,2.24,18.6,Watch,0,0.414,0.586,31.57,Optimal,Optimal: Maintain current allocation,0.001,31.94,Normal,18.24,Medium
Telangana,Hanumakonda,29321.0,0,6.41,26.16,Concern,1,0.3384,0.6615,33.0,Optimal,Optimal: Maintain current allocation,0.0,39.63,Normal,21.71,Medium
Telangana,Hyderabad,498816.0,0,27.27,4.62,Watch,0,0.5538,0.4462,35.02,Optimal,Optimal: Maintain current allocation,0.001,101.08,Critical,21.89,Medium
Telangana,Jagitial,28812.0,0,3.95,18.57,Watch,0,0.4143,0.5857,24.37,Optimal,Optimal: Maintain current allocation,0.001,40.31,Normal,16.91,Medium
Telangana,Jangaon,1136.0,0,8.14,31.59,Concern,1,0.2841,0.715,17.17,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,49.91,Elevated,19.62,Medium
Telangana,Jangoan,25888.0,0,3.33,27.34,Concern,1,0.3266,0.6734,33.01,Optimal,Optimal: Maintain current allocation,0.001,44.03,Normal,22.51,Medium
Telangana,Jayashankar Bhupalpally,21889.0,0,6.13,36.56,Concern,1,0.2344,0.7655,29.69,Optimal,Optimal: Maintain current allocation,0.002,52.86,Elevated,25.16,Medium
Telangana,Jogulamba Gadwal,48076.0,0,12.18,31.34,Concern,1,0.2866,0.7133,29.05,Optimal,Optimal: Maintain current allocation,0.004,43.97,Normal,22.51,Medium
Telangana,K.v. Rangareddy,486273.0,0,28.77,1.41,Watch,0,0.5859,0.4141,28.17,Optimal,Optimal: Maintain current allocation,0.0,88.88,Elevated,17.76,Medium
Telangana,Kamareddy,42724.0,0,1.66,19.12,Watch,0,0.4088,0.5912,31.99,Optimal,Optimal: Maintain current allocation,0.001,57.77,Elevated,21.11,Medium
Telangana,Karimnagar,234410.0,0,18.39,-5.65,Good,0,0.6565,0.3435,37.38,Optimal,Optimal: Maintain current allocation,0.0,57.12,Elevated,16.93,Medium
Telangana,Khammam,126146.0,0,9.99,4.54,Watch,0,0.5546,0.4454,29.37,Optimal,Optimal: Maintain current allocation,0.0,43.85,Normal,14.56,Low
Telangana,Komaram Bheem,39340.0,0,7.76,31.73,Concern,1,0.2827,0.7172,28.33,Optimal,Optimal: Maintain current allocation,0.004,57.58,Elevated,23.78,Medium
Telangana,Mahabubabad,35858.0,0,3.68,27.75,Concern,1,0.3225,0.6775,25.9,Optimal,Optimal: Maintain current allocation,0.001,56.78,Elevated,21.77,Medium
Telangana,Mahabubnagar,323785.0,0,19.5,-9.14,Good,0,0.6914,0.3086,32.85,Optimal,Optimal: Maintain current allocation,0.0,58.9,Elevated,15.74,Medium
Telangana,Mancherial,42038.0,0,7.65,26.44,Concern,1,0.3356,0.6643,26.62,Optimal,Optimal: Maintain current allocation,0.001,41.9,Normal,20.11,Medium
Telangana,Medak,201176.0,0,16.08,-11.51,Good,0,0.7151,0.2849,25.68,Optimal,Optimal: Maintain current allocation,0.0,53.17,Elevated,13.02,Low
Telangana,Medchal-malkajgiri,122862.0,0,11.74,31.91,Concern,1,0.2809,0.719,28.76,Optimal,Optimal: Maintain current allocation,0.002,69.58,Elevated,25.16,Medium
Telangana,Medchal?malkajgiri,1280.0,0,19.2,-12.6,Good,0,0.726,0.2732,7.51,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,16.63,Normal,3.92,Low
Telangana,Medchalâmalkajgiri,1.0,0,16.37,60.0,Critical,1,0.0,0.5,0.0,Optimal,Consider: Reallocate resources to high-load areas,0.002,-0.38,Low,18.0,Medium
Telangana,Medchal−malkajgiri,7148.0,0,37.78,-14.39,Good,0,0.7439,0.256,28.15,Optimal,Optimal: Maintain current allocation,0.001,39.11,Normal,12.36,Low
Telangana,Mulugu,18092.0,0,5.32,27.03,Concern,1,0.3297,0.6703,23.39,Optimal,Optimal: Maintain current allocation,0.002,53.41,Elevated,20.47,Medium
Telangana,Nagarkurnool,35058.0,0,3.38,19.91,Watch,0,0.4009,0.5991,25.63,Optimal,Optimal: Maintain current allocation,0.001,39.22,Normal,17.58,Medium
Telangana,Nalgonda,237059.0,0,10.78,-5.86,Good,0,0.6586,0.3414,36.43,Optimal,Optimal: Maintain current allocation,0.001,55.81,Elevated,16.51,Medium
Telangana,Narayanpet,23974.0,0,6.79,31.31,Concern,1,0.2869,0.7131,29.44,Optimal,Optimal: Maintain current allocation,0.001,30.22,Normal,21.25,Medium
Telangana,Nirmal,51303.0,0,9.84,29.53,Concern,1,0.3047,0.6953,32.71,Optimal,Optimal: Maintain current allocation,0.004,60.83,Elevated,24.76,Medium
Telangana,Nizamabad,204114.0,0,7.96,-5.84,Good,0,0.6584,0.3416,45.25,Moderate,Monitor: Review weekly,0.001,82.75,Elevated,21.85,Medium
Telangana,Peddapalli,17182.0,0,4.14,19.65,Watch,0,0.4035,0.5964,25.72,Optimal,Optimal: Maintain current allocation,0.001,42.07,Normal,17.82,Medium
Telangana,Rajanna Sircilla,20868.0,0,4.46,15.47,Watch,0,0.4453,0.5547,27.76,Optimal,Optimal: Maintain current allocation,0.001,40.01,Normal,16.97,Medium
Telangana,Rangareddy,8832.0,0,5.72,24.7,Concern,1,0.353,0.6469,24.81,Optimal,Optimal: Maintain current allocation,0.003,43.53,Normal,19.21,Medium
Telangana,Sangareddy,63749.0,0,11.69,20.46,Concern,1,0.3954,0.6045,42.1,Moderate,Monitor: Review weekly,0.001,36.43,Normal,22.41,Medium
Telangana,Siddipet,57637.0,0,5.17,25.73,Concern,1,0.3427,0.6572,38.05,Optimal,Optimal: Maintain current allocation,0.001,50.71,Elevated,24.2,Medium
Telangana,Suryapet,71767.0,0,7.7,28.43,Concern,1,0.3157,0.6843,28.34,Optimal,Optimal: Maintain current allocation,0.002,48.49,Elevated,21.88,Medium
Telangana,Vikarabad,80201.0,0,12.57,39.33,Concern,1,0.2067,0.7933,32.96,Optimal,Optimal: Maintain current allocation,0.002,61.45,Elevated,27.83,Medium
Telangana,Wanaparthy,37781.0,0,5.62,29.89,Concern,1,0.3011,0.6989,26.66,Optimal,Optimal: Maintain current allocation,0.002,29.76,Normal,19.94,Medium
Telangana,Warangal,132842.0,0,20.2,-17.11,Good,0,0.7711,0.2289,29.25,Optimal,Optimal: Maintain current allocation,0.0,45.5,Normal,13.32,Low
Telangana,Warangal (urban),134.0,0,6.81,50.37,Critical,1,0.0963,0.8963,5.98,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,12.86,Normal,18.19,Medium
Telangana,Warangal Rural,26427.0,0,6.2,29.84,Concern,1,0.3016,0.6984,30.58,Optimal,Optimal: Maintain current allocation,0.001,44.91,Normal,22.62,Medium
Telangana,Warangal Urban,26284.0,0,21.33,20.94,Concern,1,0.3906,0.6093,51.67,Moderate,Monitor: Review weekly,0.001,52.2,Elevated,27.0,Medium
Telangana,Yadadri.,55693.0,0,9.08,33.73,Concern,1,0.2627,0.7373,24.65,Optimal,Optimal: Maintain current allocation,0.002,59.34,Elevated,23.45,Medium
Tripura,Dhalai,52644.0,0,7.1,-10.0,Good,0,0.7,0.3,30.16,Optimal,Optimal: Maintain current allocation,0.004,28.74,Normal,11.92,Low
Tripura,Dhalai  *,1066.0,0,4.96,-2.04,Good,0,0.6204,0.3786,25.21,Optimal,Optimal: Maintain current allocation,0.001,49.99,Elevated,12.56,Low
Tripura,Gomati,26864.0,0,16.06,-2.49,Good,0,0.6249,0.3751,22.14,Optimal,Optimal: Maintain current allocation,0.003,31.94,Normal,9.84,Low
Tripura,Khowai,13332.0,0,23.07,-12.54,Good,0,0.7254,0.2745,29.62,Optimal,Optimal: Maintain current allocation,0.007,40.51,Normal,12.94,Low
Tripura,North Tripura,67783.0,0,4.89,-17.48,Good,0,0.7748,0.2252,27.53,Optimal,Optimal: Maintain current allocation,0.002,35.32,Normal,11.79,Low
Tripura,Sepahijala,38592.0,0,12.68,1.46,Watch,0,0.5854,0.4146,32.87,Optimal,Optimal: Maintain current allocation,0.008,58.53,Elevated,16.15,Medium
Tripura,South Tripura,98990.0,0,3.52,-7.46,Good,0,0.6746,0.3254,31.25,Optimal,Optimal: Maintain current allocation,0.002,37.4,Normal,13.12,Low
Tripura,Unakoti,21216.0,0,32.52,-21.95,Excellent,0,0.8195,0.1805,24.15,Optimal,Optimal: Maintain current allocation,0.003,46.85,Elevated,11.93,Low
Tripura,West Tripura,151511.0,0,5.78,-9.44,Good,0,0.6944,0.3056,29.14,Optimal,Optimal: Maintain current allocation,0.001,38.87,Normal,12.63,Low
Uttar Pradesh,Agra,437365.0,0,31.35,1.68,Watch,0,0.5832,0.4168,32.33,Optimal,Optimal: Maintain current allocation,0.005,101.45,Critical,20.2,Medium
Uttar Pradesh,Aligarh,420243.0,1,60.59,5.43,Watch,0,0.5457,0.4543,74.76,High,High Priority: Schedule reinforcement,0.003,109.0,Critical,64.06,Critical
Uttar Pradesh,Allahabad,480420.0,0,26.92,0.03,Watch,0,0.5997,0.4003,28.82,Optimal,Optimal: Maintain current allocation,0.002,109.61,Critical,18.66,Medium
Uttar Pradesh,Ambedkar Nagar,174778.0,0,7.1,4.73,Watch,0,0.5527,0.4473,31.93,Optimal,Optimal: Maintain current allocation,0.001,45.96,Normal,15.59,Medium
Uttar Pradesh,Amethi,180268.0,0,8.06,3.47,Watch,0,0.5653,0.4347,29.47,Optimal,Optimal: Maintain current allocation,0.001,71.49,Elevated,17.03,Medium
Uttar Pradesh,Amroha,198801.0,0,18.0,6.45,Watch,0,0.5355,0.4645,35.33,Optimal,Optimal: Maintain current allocation,0.008,55.1,Elevated,18.04,Medium
Uttar Pradesh,Auraiya,124096.0,0,6.59,2.72,Watch,0,0.5728,0.4272,30.0,Optimal,Optimal: Maintain current allocation,0.003,59.55,Elevated,15.77,Medium
Uttar Pradesh,Auraiya *,1.0,0,17.44,10.0,Watch,0,0.5,0.0,0.0,Optimal,,,-0.38,Low,3.0,Low
Uttar Pradesh,Ayodhya,23647.0,0,5.64,25.3,Concern,1,0.347,0.653,26.88,Optimal,Optimal: Maintain current allocation,0.0,38.21,Normal,19.48,Medium
Uttar Pradesh,Azamgarh,355895.0,0,15.95,6.03,Watch,0,0.5397,0.4603,27.31,Optimal,Optimal: Maintain current allocation,0.001,97.76,Critical,19.78,Medium
Uttar Pradesh,Baghpat,124511.0,0,6.77,5.09,Watch,0,0.5491,0.4509,36.09,Optimal,Optimal: Maintain current allocation,0.003,37.41,Normal,16.1,Medium
Uttar Pradesh,Baghpat *,3.0,0,11.18,60.0,Critical,1,0.0,0.75,0.0,Optimal,,,-0.37,Low,18.0,Medium
Uttar Pradesh,Bagpat,18.0,0,5.87,17.89,Watch,0,0.4211,0.5263,0.0,Optimal,Consider: Reallocate resources to high-load areas,0.0,3.2,Normal,5.69,Low
Uttar Pradesh,Bahraich,335438.0,0,27.13,0.22,Watch,0,0.5978,0.4022,33.49,Optimal,Optimal: Maintain current allocation,0.007,107.98,Critical,20.11,Medium
Uttar Pradesh,Ballia,255523.0,0,10.54,2.26,Watch,0,0.5774,0.4226,26.84,Optimal,Optimal: Maintain current allocation,0.002,69.33,Elevated,15.66,Medium
Uttar Pradesh,Balrampur,194421.0,0,13.14,1.13,Watch,0,0.5887,0.4113,29.82,Optimal,Optimal: Maintain current allocation,0.009,64.37,Elevated,15.72,Medium
Uttar Pradesh,Banda,173275.0,0,13.93,1.59,Watch,0,0.5841,0.4159,34.18,Optimal,Optimal: Maintain current allocation,0.007,58.88,Elevated,16.62,Medium
Uttar Pradesh,Bara Banki,297665.0,0,15.66,-2.03,Good,0,0.6203,0.3797,28.28,Optimal,Optimal: Maintain current allocation,0.002,74.22,Elevated,15.91,Medium
Uttar Pradesh,Barabanki,9666.0,0,5.62,12.31,Watch,0,0.4769,0.523,35.01,Optimal,Optimal: Maintain current allocation,0.0,22.92,Normal,16.49,Medium
Uttar Pradesh,Bareilly,517296.0,0,44.13,7.92,Watch,0,0.5208,0.4792,29.07,Optimal,Optimal: Maintain current allocation,0.006,103.36,Critical,21.1,Medium
Uttar Pradesh,Basti,208268.0,0,10.8,2.12,Watch,0,0.5788,0.4212,28.25,Optimal,Optimal: Maintain current allocation,0.002,66.0,Elevated,15.71,Medium
Uttar Pradesh,Bhadohi,19265.0,0,6.28,21.55,Concern,1,0.3845,0.6155,23.17,Optimal,Optimal: Maintain current allocation,0.001,23.2,Normal,15.74,Medium
Uttar Pradesh,Bijnor,487881.0,0,41.05,7.79,Watch,0,0.5221,0.4779,31.29,Optimal,Optimal: Maintain current allocation,0.006,89.99,Elevated,20.72,Medium
Uttar Pradesh,Budaun,308239.0,0,23.56,17.3,Watch,0,0.427,0.573,41.33,Moderate,Monitor: Review weekly,0.005,94.53,Critical,27.04,Medium
Uttar Pradesh,Bulandshahar,922.0,0,8.57,32.91,Concern,1,0.2709,0.7281,18.6,Under-utilized,Consider: Reallocate resources to high-load areas,0.0,29.12,Normal,18.36,Medium
Uttar Pradesh,Bulandshahr,395688.0,0,36.9,5.2,Watch,0,0.548,0.452,43.96,Moderate,Monitor: Review weekly,0.001,77.91,Elevated,22.54,Medium
Uttar Pradesh,Chandauli,201318.0,0,8.46,7.84,Watch,0,0.5216,0.4784,33.88,Optimal,Optimal: Maintain current allocation,0.004,53.59,Elevated,17.88,Medium
Uttar Pradesh,Chandauli *,2.0,0,12.04,26.67,Concern,1,0.3333,0.3333,0.07,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,-0.38,Low,8.02,Low
Uttar Pradesh,Chitrakoot,116665.0,0,19.58,-0.95,Good,0,0.6095,0.3905,27.04,Optimal,Optimal: Maintain current allocation,0.01,51.95,Elevated,13.31,Low
Uttar Pradesh,Chitrakoot *,1.0,0,16.37,60.0,Critical,1,0.0,0.5,0.0,Optimal,Consider: Reallocate resources to high-load areas,0.002,-0.38,Low,18.0,Medium
Uttar Pradesh,Deoria,264984.0,0,13.49,2.45,Watch,0,0.5755,0.4245,29.97,Optimal,Optimal: Maintain current allocation,0.003,79.51,Elevated,17.68,Medium
Uttar Pradesh,Etah,158827.0,0,11.17,0.17,Watch,0,0.5983,0.4017,43.03,Moderate,Monitor: Review weekly,0.004,54.96,Elevated,18.46,Medium
Uttar Pradesh,Etawah,154818.0,0,7.91,1.09,Watch,0,0.5891,0.4109,34.37,Optimal,Optimal: Maintain current allocation,0.005,66.69,Elevated,17.31,Medium
Uttar Pradesh,Faizabad,178174.0,0,7.64,0.74,Watch,0,0.5926,0.4074,28.21,Optimal,Optimal: Maintain current allocation,0.001,64.63,Elevated,15.15,Medium
Uttar Pradesh,Farrukhabad,158741.0,0,9.78,5.85,Watch,0,0.5415,0.4584,35.7,Optimal,Optimal: Maintain current allocation,0.003,66.2,Elevated,19.08,Medium
