state,district,total_volume,daily_avg,daily_std,peak_day,num_pincodes,estimated_daily_capacity,load_ratio,peak_load_ratio,volatility_cv,DLI,load_status,recommendation
Telangana,Vikarabad,11335.0,18.82890365448505,21.509405792925687,135.0,24,12000,0.002,0.011,1.085,32.96,Optimal,Optimal: Maintain current allocation
Telangana,Wanaparthy,5438.0,14.015463917525773,13.136719668935365,71.0,13,6500,0.002,0.011,0.875,26.66,Optimal,Optimal: Maintain current allocation
Telangana,Warangal,17380.0,8.400193330111165,9.145943280634654,69.0,73,36500,0.0,0.002,0.973,29.25,Optimal,Optimal: Maintain current allocation
Telangana,Warangal (urban),30.0,1.25,0.44232586846469146,2.0,3,1500,0.001,0.001,0.197,5.98,Under-utilized,Consider: Reallocate resources to high-load areas
Telangana,Warangal Rural,4906.0,8.357751277683134,9.459891281483394,74.0,21,10500,0.001,0.007,1.011,30.58,Optimal,Optimal: Maintain current allocation
Telangana,Warangal Urban,4370.0,8.705179282868526,16.63164183259229,93.0,25,12500,0.001,0.007,1.714,51.67,Moderate,Monitor: Review weekly
Telangana,Yadadri.,8002.0,16.56728778467909,14.214900950012552,81.0,16,8000,0.002,0.01,0.809,24.65,Optimal,Optimal: Maintain current allocation
Tripura,Dhalai,8381.0,23.280555555555555,23.804956290239044,130.0,13,6500,0.004,0.02,0.98,30.16,Optimal,Optimal: Maintain current allocation
Tripura,Dhalai  *,250.0,4.166666666666667,4.310675225988941,17.0,7,3500,0.001,0.005,0.834,25.21,Optimal,Optimal: Maintain current allocation
Tripura,Gomati,4227.0,15.315217391304348,11.726206251106046,66.0,9,4500,0.003,0.015,0.719,22.14,Optimal,Optimal: Maintain current allocation
Tripura,Khowai,2735.0,17.20125786163522,17.230668813916036,77.0,5,2500,0.007,0.031,0.947,29.62,Optimal,Optimal: Maintain current allocation
Tripura,North Tripura,10143.0,16.4126213592233,15.801943828964246,79.0,20,10000,0.002,0.008,0.907,27.53,Optimal,Optimal: Maintain current allocation
Tripura,Sepahijala,7505.0,31.93617021276596,34.31690187794956,172.0,8,4000,0.008,0.043,1.042,32.87,Optimal,Optimal: Maintain current allocation
Tripura,South Tripura,14706.0,22.147590361445783,23.755019669410608,152.0,23,11500,0.002,0.013,1.026,31.25,Optimal,Optimal: Maintain current allocation
Tripura,Unakoti,3455.0,12.12280701754386,10.35542685418351,54.0,9,4500,0.003,0.012,0.789,24.15,Optimal,Optimal: Maintain current allocation
Tripura,West Tripura,21465.0,20.04201680672269,20.270348245275997,136.0,39,19500,0.001,0.007,0.963,29.14,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Agra,79373.0,81.57553956834532,83.7804284004608,925.0,33,16500,0.005,0.056,1.015,32.33,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Aligarh,65427.0,52.63636363636363,129.36763588495947,1450.0,38,19000,0.003,0.076,2.412,74.76,High,High Priority: Schedule reinforcement
Uttar Pradesh,Allahabad,73928.0,49.318212141427615,47.35283021367029,454.0,54,27000,0.002,0.017,0.941,28.82,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Ambedkar Nagar,29342.0,28.10536398467433,30.583184426512013,249.0,41,20500,0.001,0.012,1.051,31.93,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Amethi,32330.0,25.88470776621297,26.196181060951492,181.0,54,27000,0.001,0.007,0.974,29.47,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Amroha,34460.0,75.90308370044053,83.11650027161494,820.0,19,9500,0.008,0.086,1.081,35.33,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Auraiya,19557.0,32.97976391231029,33.114965516521146,203.0,19,9500,0.003,0.021,0.975,30.0,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Ayodhya,5077.0,5.154314720812183,5.498387066011214,47.0,37,18500,0.0,0.003,0.893,26.88,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Azamgarh,64269.0,38.09662122110255,35.15909655306316,265.0,54,27000,0.001,0.01,0.899,27.31,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Baghpat,19411.0,31.71732026143791,38.36388134463522,259.0,20,10000,0.003,0.026,1.173,36.09,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Bagpat,8.0,1.0,0.0,1.0,4,2000,0.0,0.0,0.0,0.0,,Consider: Reallocate resources to high-load areas
Uttar Pradesh,Bahraich,72631.0,88.35888077858881,92.66551593931811,872.0,25,12500,0.007,0.07,1.037,33.49,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Ballia,41214.0,30.438700147710488,27.718565185788446,201.0,39,19500,0.002,0.01,0.882,26.84,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Balrampur,41621.0,84.94081632653061,78.61164001700071,607.0,18,9000,0.009,0.067,0.915,29.82,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Banda,29385.0,68.02083333333333,74.64739716636005,454.0,19,9500,0.007,0.048,1.082,34.18,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Bara Banki,47790.0,36.62068965517241,34.81534595463885,304.0,41,20500,0.002,0.015,0.925,28.28,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Barabanki,2828.0,6.3125,8.499802603313917,68.0,28,14000,0.0,0.005,1.162,35.01,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Bareilly,86643.0,93.87107258938245,87.31487175968437,681.0,33,16500,0.006,0.041,0.92,29.07,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Basti,39358.0,40.65909090909091,38.566150747177026,263.0,40,20000,0.002,0.013,0.926,28.25,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Bhadohi,3083.0,7.169767441860465,6.25573992402759,34.0,14,7000,0.001,0.005,0.766,23.17,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Bijnor,74491.0,77.03309203722854,77.91431656460585,525.0,28,14000,0.006,0.037,0.998,31.29,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Budaun,57233.0,67.65130023640661,91.16626422112083,607.0,28,14000,0.005,0.043,1.328,41.33,Moderate,Monitor: Review weekly
Uttar Pradesh,Bulandshahar,323.0,2.0573248407643314,1.8920956981562913,10.0,20,10000,0.0,0.001,0.619,18.6,Under-utilized,Consider: Reallocate resources to high-load areas
Uttar Pradesh,Bulandshahr,57861.0,38.7289156626506,57.5352142430432,424.0,53,26500,0.001,0.016,1.448,43.96,Moderate,Monitor: Review weekly
Uttar Pradesh,Chandauli,28276.0,45.02547770700637,50.4787856708314,312.0,23,11500,0.004,0.027,1.097,33.88,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Chandauli *,2.0,1.0,0.0,1.0,2,1000,0.001,0.001,0.0,0.07,Under-utilized,Consider: Reallocate resources to high-load areas
Uttar Pradesh,Chitrakoot,18627.0,69.2453531598513,59.62262563536316,274.0,14,7000,0.01,0.039,0.849,27.04,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Chitrakoot *,1.0,1.0,,1.0,1,500,0.002,0.002,,,,Consider: Reallocate resources to high-load areas
Uttar Pradesh,Deoria,49041.0,49.73732251521298,49.173689536900895,465.0,36,18000,0.003,0.026,0.969,29.97,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Etah,26797.0,47.261022927689595,66.5474852196368,598.0,24,12000,0.004,0.05,1.379,43.03,Moderate,Monitor: Review weekly
Uttar Pradesh,Etawah,24855.0,44.6229802513465,49.49985149772038,461.0,17,8500,0.005,0.054,1.085,34.37,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Faizabad,29956.0,22.990023023791252,22.310627720726817,182.0,40,20000,0.001,0.009,0.93,28.21,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Farrukhabad,33602.0,42.58808618504436,50.57596096392074,336.0,26,13000,0.003,0.026,1.16,35.7,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Fatehpur,41379.0,46.70316027088036,52.46658265111376,560.0,27,13500,0.003,0.041,1.1,34.35,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Firozabad,43868.0,53.1089588377724,122.80521257175316,953.0,29,14500,0.004,0.066,2.27,70.24,High,High Priority: Schedule reinforcement
Uttar Pradesh,Gautam Buddha Nagar,36627.0,42.490719257540604,67.07380982821202,435.0,31,15500,0.003,0.028,1.542,47.22,Moderate,Monitor: Review weekly
Uttar Pradesh,Ghaziabad,66919.0,63.31031220435194,90.21641812883689,991.0,33,16500,0.004,0.06,1.403,44.05,Moderate,Monitor: Review weekly
Uttar Pradesh,Ghazipur,44944.0,32.05706134094151,28.08388875043302,235.0,42,21000,0.002,0.011,0.85,25.91,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Gonda,51039.0,43.54863481228669,36.28479045867532,236.0,39,19500,0.002,0.012,0.814,24.86,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Gorakhpur,63148.0,44.913229018492174,36.56240620211473,187.0,46,23000,0.002,0.008,0.796,24.2,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Hamirpur,16164.0,32.58870967741935,30.224550084768058,167.0,17,8500,0.004,0.02,0.9,27.76,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Hapur,20764.0,54.93121693121693,93.93067328440185,534.0,20,10000,0.005,0.053,1.679,52.16,Moderate,Monitor: Review weekly
Uttar Pradesh,Hardoi,59517.0,74.6762860727729,64.8717374041085,529.0,24,12000,0.006,0.044,0.857,27.27,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Hathras,26758.0,43.297734627831716,58.254836358909884,415.0,23,11500,0.004,0.036,1.315,40.69,Moderate,Monitor: Review weekly
Uttar Pradesh,Jalaun,23899.0,36.101208459214504,39.95281292052011,245.0,23,11500,0.003,0.021,1.077,33.06,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Jaunpur,64104.0,37.9538188277087,41.162077042042256,330.0,55,27500,0.001,0.012,1.057,32.11,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Jhansi,36424.0,45.58698372966208,54.22800311271351,336.0,27,13500,0.003,0.025,1.164,35.79,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Jyotiba Phule Nagar,329.0,2.764705882352941,2.1221426746111542,12.0,9,4500,0.001,0.003,0.564,17.05,Under-utilized,Consider: Reallocate resources to high-load areas
Uttar Pradesh,Kannauj,26313.0,44.75,39.413248708586636,288.0,17,8500,0.005,0.034,0.861,27.05,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Kanpur Dehat,24216.0,35.50733137829912,30.37631002095459,158.0,26,13000,0.003,0.012,0.832,25.44,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Kanpur Nagar,66129.0,42.49935732647815,58.528290349974235,834.0,50,25000,0.002,0.033,1.345,41.42,Moderate,Monitor: Review weekly
Uttar Pradesh,Kasganj,29367.0,63.84130434782609,68.2640556718535,374.0,14,7000,0.009,0.053,1.053,33.54,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Kaushambi,28032.0,55.952095808383234,55.759140063300855,264.0,17,8500,0.007,0.031,0.979,30.58,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Kheri,71129.0,76.89621621621622,76.28881126195846,651.0,27,13500,0.006,0.048,0.979,31.05,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Kushinagar,57256.0,84.57311669128508,79.17422955312567,587.0,23,11500,0.007,0.051,0.925,29.56,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Kushinagar *,58.0,2.32,1.4352700094407325,6.0,1,500,0.005,0.012,0.432,13.52,Under-utilized,Consider: Reallocate resources to high-load areas
Uttar Pradesh,Lalitpur,19242.0,49.72093023255814,57.57283875980925,324.0,13,6500,0.008,0.05,1.135,35.87,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Lucknow,92395.0,51.502229654403564,72.11521924828965,767.0,56,28000,0.002,0.027,1.374,42.11,Moderate,Monitor: Review weekly
Uttar Pradesh,Maharajganj,44849.0,78.27050610820244,60.00065663325469,326.0,17,8500,0.009,0.038,0.757,24.21,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Mahoba,15686.0,44.5625,40.62028407867773,196.0,16,8000,0.006,0.024,0.892,27.72,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Mahrajganj,30.0,1.0,0.0,1.0,10,5000,0.0,0.0,0.0,0.0,,Consider: Reallocate resources to high-load areas
Uttar Pradesh,Mainpuri,28653.0,41.70742358078603,42.98026857854853,252.0,22,11000,0.004,0.023,1.006,31.03,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Mathura,42993.0,44.414256198347104,42.81062509178283,310.0,28,14000,0.003,0.022,0.943,29.07,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Mau,36042.0,45.222082810539526,52.481771079646805,435.0,33,16500,0.003,0.026,1.135,34.95,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Meerut,64941.0,79.78009828009829,125.73497400117122,1155.0,26,13000,0.006,0.089,1.557,49.62,Moderate,Monitor: Review weekly
Uttar Pradesh,Mirzapur,35070.0,59.23986486486486,75.17404440990776,477.0,20,10000,0.006,0.048,1.248,39.12,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Moradabad,57223.0,86.04962406015038,167.97157749749508,1192.0,31,15500,0.006,0.077,1.93,60.45,High,High Priority: Schedule reinforcement
Uttar Pradesh,Muzaffarnagar,54212.0,65.15865384615384,77.39317048147635,633.0,28,14000,0.005,0.045,1.17,36.65,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Pilibhit,41630.0,133.42948717948718,169.35241180728772,906.0,10,5000,0.027,0.181,1.26,44.31,Moderate,Monitor: Review weekly
Uttar Pradesh,Pratapgarh,42788.0,31.955190440627334,27.004003902682857,182.0,41,20500,0.002,0.009,0.819,24.92,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Prayagraj,11523.0,9.2184,9.71628665803644,77.0,48,24000,0.0,0.003,0.951,28.62,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Rae Bareli,44647.0,29.08599348534202,41.55683380652845,420.0,48,24000,0.001,0.017,1.381,41.98,Moderate,Monitor: Review weekly
Uttar Pradesh,Raebareli,9.0,1.125,0.3535533905932738,2.0,5,2500,0.0,0.001,0.166,5.01,Under-utilized,Consider: Reallocate resources to high-load areas
Uttar Pradesh,Rampur,46976.0,132.32676056338028,147.6839090548246,784.0,10,5000,0.026,0.157,1.108,38.99,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Saharanpur,66185.0,86.85695538057743,136.2329949755993,952.0,23,11500,0.008,0.083,1.551,49.34,Moderate,Monitor: Review weekly
Uttar Pradesh,Sambhal,45898.0,65.10354609929078,78.99447478821804,512.0,25,12500,0.005,0.041,1.195,37.28,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Sant Kabir Nagar,33529.0,56.92529711375212,48.310093751590124,296.0,18,9000,0.006,0.033,0.834,26.25,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Sant Ravidas Nagar,21944.0,43.97595190380761,39.56190084969446,215.0,16,8000,0.005,0.027,0.88,27.41,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,137.0,1.5222222222222221,0.9507865198046286,7.0,11,5500,0.0,0.001,0.377,11.34,Under-utilized,Consider: Reallocate resources to high-load areas
Uttar Pradesh,Shahjahanpur,53742.0,90.02010050251256,129.82236029619787,1233.0,17,8500,0.011,0.145,1.426,47.57,Moderate,Monitor: Review weekly
Uttar Pradesh,Shamli,32225.0,90.26610644257703,84.470021939306,436.0,11,5500,0.016,0.079,0.926,30.79,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Shrawasti,23827.0,48.72597137014315,57.38436841196532,395.0,17,8500,0.006,0.046,1.154,36.24,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Siddharthnagar,48253.0,71.16961651917404,73.26636914714925,485.0,21,10500,0.007,0.046,1.015,32.11,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Sitapur,75024.0,85.35153583617748,75.89148510785266,496.0,25,12500,0.007,0.04,0.879,27.85,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Sonbhadra,28101.0,39.74681753889675,48.86394478171984,298.0,23,11500,0.003,0.026,1.199,36.87,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Sultanpur,37560.0,33.35701598579041,35.26174483076478,272.0,41,20500,0.002,0.013,1.026,31.25,Optimal,Optimal: Maintain current allocation
Uttar Pradesh,Unnao,53431.0,52.95441030723489,81.78760422724382,767.0,33,16500,0.003,0.046,1.516,46.98,Moderate,Monitor: Review weekly
Uttar Pradesh,Varanasi,78111.0,58.51011235955056,110.22868287722542,1931.0,50,25000,0.002,0.077,1.852,57.95,Moderate,Monitor: Review weekly
Uttarakhand,Almora,15160.0,13.959484346224677,16.31228135079508,122.0,37,18500,0.001,0.007,1.09,32.95,Optimal,Optimal: Maintain current allocation
Uttarakhand,Bageshwar,6025.0,13.300220750551876,11.110185271421926,67.0,15,7500,0.002,0.009,0.777,23.66,Optimal,Optimal: Maintain current allocation
Uttarakhand,Chamoli,10916.0,13.493201483312731,14.03400275851258,92.0,27,13500,0.001,0.007,0.968,29.29,Optimal,Optimal: Maintain current allocation
Uttarakhand,Champawat,9017.0,30.46283783783784,30.376596210620853,143.0,9,4500,0.007,0.032,0.965,30.19,Optimal,Optimal: Maintain current allocation
Uttarakhand,Dehradun,47857.0,37.7123719464145,61.72776560940541,438.0,43,21500,0.002,0.02,1.595,48.53,Moderate,Monitor: Review weekly
Uttarakhand,Garhwal,326.0,3.046728971962617,3.7350536799206195,17.0,24,12000,0.0,0.001,0.923,27.72,Optimal,Optimal: Maintain current allocation
Uttarakhand,Hardwar,935.0,2.912772585669782,2.4619337117895976,20.0,18,9000,0.0,0.002,0.629,18.93,Under-utilized,Consider: Reallocate resources to high-load areas
Uttarakhand,Haridwar,79799.0,115.48335745296671,136.23811507058704,778.0,22,11000,0.01,0.071,1.17,37.63,Optimal,Optimal: Maintain current allocation
Uttarakhand,Nainital,33972.0,45.47791164658634,102.38926134379703,819.0,25,12500,0.004,0.066,2.203,68.23,High,High Priority: Schedule reinforcement
Uttarakhand,Pauri Garhwal,16842.0,11.663434903047092,18.85720549664439,187.0,46,23000,0.001,0.008,1.489,44.95,Moderate,Monitor: Review weekly
Uttarakhand,Pithoragarh,12983.0,15.131701631701631,17.049386624321656,109.0,26,13000,0.001,0.008,1.057,31.99,Optimal,Optimal: Maintain current allocation
Uttarakhand,Rudraprayag,7767.0,18.318396226415093,17.435596893407308,91.0,14,7000,0.003,0.013,0.903,27.6,Optimal,Optimal: Maintain current allocation
Uttarakhand,Tehri Garhwal,24329.0,28.52168815943728,32.755869788443675,220.0,30,15000,0.002,0.015,1.11,33.83,Optimal,Optimal: Maintain current allocation
Uttarakhand,Udham Singh Nagar,80953.0,137.6751700680272,183.59722302463084,956.0,18,9000,0.015,0.106,1.324,43.5,Moderate,Monitor: Review weekly
Uttarakhand,Uttarkashi,10595.0,26.890862944162436,26.244413296526147,121.0,16,8000,0.003,0.015,0.941,28.8,Optimal,Optimal: Maintain current allocation
Uttaranchal,Garhwal,1.0,1.0,,1.0,1,500,0.002,0.002,,,,Consider: Reallocate resources to high-load areas
Uttaranchal,Tehri Garhwal,2.0,1.0,0.0,1.0,1,500,0.002,0.002,0.0,0.14,Under-utilized,Consider: Reallocate resources to high-load areas
Uttaranchal,Udham Singh Nagar *,3.0,1.0,0.0,1.0,1,500,0.002,0.002,0.0,0.14,Under-utilized,Consider: Reallocate resources to high-load areas
WEST BENGAL,HOOGHLY,24.0,1.2,0.4103913408340616,2.0,4,2000,0.001,0.001,0.187,5.68,Under-utilized,Consider: Reallocate resources to high-load areas
WEST BENGAL,HOWRAH,4.0,1.0,0.0,1.0,1,500,0.002,0.002,0.0,0.14,Under-utilized,Consider: Reallocate resources to high-load areas
WEST BENGAL,hooghly,1.0,1.0,,1.0,1,500,0.002,0.002,,,,Consider: Reallocate resources to high-load areas
WESTBENGAL,HOOGHLY,20.0,1.0526315789473684,0.22941573387056177,2.0,3,1500,0.001,0.001,0.112,3.43,Under-utilized,Consider: Reallocate resources to high-load areas
West  Bengal,Hooghly,24.0,1.2,0.4103913408340616,2.0,5,2500,0.0,0.001,0.187,5.64,Under-utilized,Consider: Reallocate resources to high-load areas
West Bangal,Hooghly,41.0,1.2058823529411764,0.41042563012190475,2.0,5,2500,0.0,0.001,0.186,5.61,Under-utilized,Consider: Reallocate resources to high-load areas
West Bangal,Howrah,17.0,1.0625,0.24999999999999997,2.0,2,1000,0.001,0.002,0.121,3.73,Under-utilized,Consider: Reallocate resources to high-load areas
West Bangal,South 24 Parganas,5.0,1.6666666666666667,1.1547005383792517,3.0,1,500,0.003,0.006,0.433,13.29,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengal,Alipurduar,3545.0,4.842896174863388,4.241823721193709,28.0,25,12500,0.0,0.002,0.726,21.84,Optimal,Optimal: Maintain current allocation
West Bengal,Bally Jagachha,2.0,1.0,0.0,1.0,2,1000,0.001,0.001,0.0,0.07,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengal,Bankura,41559.0,17.928817946505607,20.850923426839124,199.0,83,41500,0.0,0.005,1.102,33.21,Optimal,Optimal: Maintain current allocation
West Bengal,Barddhaman,67240.0,12.995747970622343,15.403045147547566,128.0,169,84500,0.0,0.002,1.101,33.09,Optimal,Optimal: Maintain current allocation
West Bengal,Bardhaman,9820.0,4.421431787483115,4.949180469373752,41.0,123,61500,0.0,0.001,0.913,27.42,Optimal,Optimal: Maintain current allocation
West Bengal,Birbhum,47682.0,28.500896592946802,27.976325524727116,187.0,54,27000,0.001,0.007,0.948,28.69,Optimal,Optimal: Maintain current allocation
West Bengal,Cooch Behar,23436.0,16.12938747419133,17.841158561368175,132.0,50,25000,0.001,0.005,1.042,31.45,Optimal,Optimal: Maintain current allocation
West Bengal,Dakshin Dinajpur,22219.0,25.866123399301514,28.106266963913203,144.0,30,15000,0.002,0.01,1.046,31.76,Optimal,Optimal: Maintain current allocation
West Bengal,Darjeeling,23013.0,11.954805194805195,14.114748557665722,160.0,69,34500,0.0,0.005,1.09,32.85,Optimal,Optimal: Maintain current allocation
West Bengal,Darjiling,3222.0,7.322727272727272,9.316770673343015,50.0,36,18000,0.0,0.003,1.119,33.66,Optimal,Optimal: Maintain current allocation
West Bengal,Domjur,1.0,1.0,,1.0,1,500,0.002,0.002,,,,Consider: Reallocate resources to high-load areas
West Bengal,East Midnapore,11040.0,5.903743315508021,6.362286630609536,48.0,91,45500,0.0,0.001,0.922,27.69,Optimal,Optimal: Maintain current allocation
West Bengal,East Midnapur,8.0,1.3333333333333333,0.5163977794943222,2.0,1,500,0.003,0.004,0.221,6.87,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengal,East midnapore,1.0,1.0,,1.0,1,500,0.002,0.002,,,,Consider: Reallocate resources to high-load areas
West Bengal,HOOGHLY,10.0,1.1111111111111112,0.3333333333333333,2.0,3,1500,0.001,0.001,0.158,4.81,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengal,HOWRAH,6.0,1.0,0.0,1.0,2,1000,0.001,0.001,0.0,0.07,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengal,Haora,12943.0,8.560185185185185,10.054402749936996,77.0,51,25500,0.0,0.003,1.052,31.65,Optimal,Optimal: Maintain current allocation
West Bengal,Hawrah,12.0,1.0,0.0,1.0,2,1000,0.001,0.001,0.0,0.07,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengal,Hooghiy,15.0,1.3636363636363635,0.504524979109513,2.0,3,1500,0.001,0.001,0.213,6.46,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengal,Hooghly,65311.0,18.612425192362497,17.5998122646449,121.0,107,53500,0.0,0.002,0.897,26.97,Optimal,Optimal: Maintain current allocation
West Bengal,Howrah,32003.0,16.27822990844354,22.545569440456447,173.0,58,29000,0.001,0.006,1.305,39.37,Optimal,Optimal: Maintain current allocation
West Bengal,Hugli,590.0,1.5012722646310432,0.9066778390057263,6.0,66,33000,0.0,0.0,0.362,10.86,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengal,Jalpaiguri,48643.0,19.3951355661882,20.475981635918973,130.0,74,37000,0.001,0.004,1.004,30.28,Optimal,Optimal: Maintain current allocation
West Bengal,Jhargram,2032.0,2.9279538904899134,3.095497287238726,21.0,50,25000,0.0,0.001,0.788,23.67,Optimal,Optimal: Maintain current allocation
West Bengal,KOLKATA,3.0,1.5,0.7071067811865476,2.0,1,500,0.003,0.004,0.283,8.73,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengal,Kalimpong,1039.0,3.658450704225352,4.300492912133909,28.0,16,8000,0.0,0.003,0.923,27.78,Optimal,Optimal: Maintain current allocation
West Bengal,Koch Bihar,10474.0,8.952136752136752,9.32491716414425,64.0,39,19500,0.0,0.003,0.937,28.2,Optimal,Optimal: Maintain current allocation
West Bengal,Kolkata,47462.0,15.926845637583893,17.79567795449272,123.0,99,49500,0.0,0.002,1.051,31.59,Optimal,Optimal: Maintain current allocation
West Bengal,MALDA,54.0,2.347826086956522,0.8316847989130756,4.0,1,500,0.005,0.008,0.248,7.88,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengal,Malda,52320.0,39.10313901345292,45.90381937671782,310.0,39,19500,0.002,0.016,1.145,34.91,Optimal,Optimal: Maintain current allocation
West Bengal,Maldah,8977.0,10.086516853932585,11.77977228549605,83.0,33,16500,0.001,0.005,1.063,32.08,Optimal,Optimal: Maintain current allocation
West Bengal,Medinipur,82.0,1.2238805970149254,0.5170105069674985,3.0,24,12000,0.0,0.0,0.232,6.96,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengal,Murshidabad,97245.0,29.37028088190879,33.96990864789693,215.0,98,49000,0.001,0.004,1.119,33.73,Optimal,Optimal: Maintain current allocation
West Bengal,NADIA,13.0,1.1818181818181819,0.40451991747794525,2.0,1,500,0.002,0.004,0.185,5.75,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengal,Nadia,64887.0,23.14912593649661,25.027705314681555,175.0,80,40000,0.001,0.004,1.036,31.24,Optimal,Optimal: Maintain current allocation
West Bengal,North 24 Parganas,106916.0,20.49377036611079,18.9552773598414,181.0,149,74500,0.0,0.002,0.882,26.52,Optimal,Optimal: Maintain current allocation
West Bengal,North Dinajpur,1357.0,3.8551136363636362,4.241166719635664,26.0,20,10000,0.0,0.003,0.874,26.31,Optimal,Optimal: Maintain current allocation
West Bengal,North Twenty Four Parganas,8452.0,4.5835140997830806,5.0837873242959795,61.0,101,50500,0.0,0.001,0.91,27.33,Optimal,Optimal: Maintain current allocation
West Bengal,Paschim Bardhaman,5704.0,3.2008978675645343,2.771888902402303,19.0,90,45000,0.0,0.0,0.66,19.8,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengal,Paschim Medinipur,57016.0,18.986346986346987,19.661428370418662,138.0,98,49000,0.0,0.003,0.984,29.61,Optimal,Optimal: Maintain current allocation
West Bengal,Purba Bardhaman,6337.0,3.4628415300546447,3.0479109557398534,22.0,103,51500,0.0,0.0,0.683,20.49,Optimal,Optimal: Maintain current allocation
West Bengal,Purba Medinipur,39063.0,12.135135135135135,11.39706841669314,78.0,104,52000,0.0,0.001,0.868,26.07,Optimal,Optimal: Maintain current allocation
West Bengal,Purulia,2703.0,4.438423645320197,4.3361889203682304,25.0,30,15000,0.0,0.002,0.797,23.97,Optimal,Optimal: Maintain current allocation
West Bengal,Puruliya,46714.0,34.29809104258443,37.33525630011637,252.0,44,22000,0.002,0.011,1.058,32.15,Optimal,Optimal: Maintain current allocation
